filename,class,truncated,occluded,observation angle,xmin,ymin,xmax,ymax,height,width,length,xloc,yloc,zloc,rot_y
000420.txt,Car,0.00,0,-1.38,479.52,164.58,599.67,250.22,1.63,1.81,4.54,-1.43,1.51,16.11,-1.47
000420.txt,Car,0.00,0,-1.52,804.28,168.64,915.34,270.42,1.47,1.54,3.02,4.19,1.43,12.08,-1.19
000420.txt,Car,0.00,0,1.84,344.73,180.38,464.68,251.80,1.42,1.58,4.08,-4.58,1.60,16.53,1.57
000420.txt,Car,0.00,2,-1.08,844.29,160.91,996.56,233.02,1.50,1.52,4.12,7.31,1.26,16.89,-0.68
000421.txt,Car,0.01,0,-1.58,518.66,165.84,740.86,374.00,1.55,1.63,3.32,0.10,1.52,7.01,-1.57
000421.txt,Car,0.00,0,-2.78,389.63,182.00,501.47,216.43,1.46,1.85,4.52,-7.37,1.90,32.37,-3.00
000421.txt,Car,0.00,1,1.88,376.47,185.35,417.98,205.32,1.37,1.82,3.96,-15.65,2.32,53.18,1.59
000421.txt,Car,0.00,0,-2.43,215.03,191.89,299.47,225.14,1.52,1.80,3.30,-17.10,2.47,34.97,-2.88
000421.txt,Car,0.00,2,-2.82,459.10,176.96,530.48,209.13,1.60,1.60,3.29,-5.95,1.83,37.26,-2.98
000421.txt,Car,0.00,0,1.92,334.92,187.99,374.30,208.15,1.38,1.79,2.94,-18.59,2.51,52.56,1.59
000421.txt,Car,0.00,2,1.80,425.66,181.46,464.09,201.44,1.40,1.75,4.75,-12.30,2.06,53.93,1.58
000422.txt,Pedestrian,0.10,0,-2.02,94.96,162.19,191.30,373.00,1.80,0.83,0.92,-3.96,1.65,6.12,-2.58
000422.txt,Pedestrian,0.09,1,-1.57,25.04,170.46,100.04,373.00,1.72,0.69,0.88,-4.53,1.64,6.12,-2.19
000422.txt,Car,0.00,1,1.88,133.34,182.71,364.05,323.19,1.57,1.67,4.14,-4.77,1.60,10.34,1.45
000422.txt,Cyclist,0.00,0,1.70,364.05,155.72,433.37,281.30,1.80,0.79,1.86,-3.18,1.43,11.31,1.42
000422.txt,Pedestrian,0.00,0,0.92,631.97,152.85,663.64,229.73,1.81,1.06,0.73,1.20,1.13,17.48,0.99
000422.txt,Pedestrian,0.00,0,-1.54,482.16,166.58,496.50,214.51,1.73,0.84,0.86,-4.36,1.19,26.51,-1.71
000422.txt,Pedestrian,0.00,0,-1.57,494.52,164.10,513.19,213.87,1.81,0.90,0.95,-3.78,1.18,26.72,-1.72
000422.txt,Pedestrian,0.00,0,-1.50,357.09,164.18,379.09,219.03,1.78,0.92,1.01,-7.93,1.21,23.93,-1.82
000423.txt,Car,0.00,0,-1.60,588.54,175.38,639.37,216.74,1.36,1.69,3.38,0.06,1.48,25.82,-1.59
000423.txt,Car,0.03,3,1.22,0.00,177.11,267.66,342.47,1.57,1.64,3.49,-5.83,1.64,8.56,0.64
000423.txt,Car,0.00,1,1.07,258.28,182.96,411.21,252.17,1.38,1.55,3.89,-6.38,1.63,16.42,0.70
000423.txt,Car,0.00,0,-1.41,455.11,187.46,552.00,256.65,1.30,1.55,3.51,-2.27,1.65,15.88,-1.55
000423.txt,Car,0.00,2,-1.43,498.82,180.98,573.83,235.69,1.43,1.62,3.76,-2.09,1.68,20.99,-1.52
000423.txt,Car,0.00,1,0.88,393.20,171.20,503.41,217.02,1.57,1.67,4.20,-6.08,1.55,26.73,0.65
000423.txt,Car,0.10,3,-1.94,777.98,193.67,1108.47,374.00,1.38,1.55,3.60,2.81,1.63,7.07,-1.57
000423.txt,Truck,0.00,3,-1.76,685.31,69.82,866.78,253.44,3.41,2.57,7.87,3.48,1.53,17.41,-1.57
000423.txt,Pedestrian,0.00,2,-2.52,876.05,158.29,923.05,273.15,1.78,0.78,0.65,4.63,1.55,11.64,-2.16
000423.txt,Car,0.00,0,-1.65,653.12,172.87,698.79,209.40,1.45,1.64,3.70,2.72,1.48,30.80,-1.56
000423.txt,Truck,0.00,3,-1.60,626.64,139.59,668.29,194.21,3.43,2.55,8.02,2.45,1.38,49.65,-1.55
000423.txt,Car,0.00,0,1.94,286.95,176.44,352.29,206.40,1.43,1.73,4.09,-14.80,1.63,36.92,1.56
000423.txt,Car,0.00,2,-1.55,582.32,173.28,616.64,204.60,1.52,1.67,3.61,-0.54,1.56,37.13,-1.57
000423.txt,Car,0.00,1,2.17,66.48,179.17,194.54,229.71,1.44,1.52,3.66,-14.90,1.65,22.60,1.59
000424.txt,Car,0.90,1,2.12,0.00,212.29,104.20,363.90,1.46,1.77,4.59,-7.17,1.97,7.19,1.35
000424.txt,Car,0.89,0,-1.15,1163.91,101.79,1241.00,348.72,2.04,1.66,4.62,7.43,1.43,6.44,-0.32
000424.txt,Misc,0.21,1,2.21,826.93,216.11,1241.00,346.30,0.93,2.39,5.82,5.76,1.59,8.76,2.78
000424.txt,Car,0.00,1,-0.79,808.10,168.13,1113.18,277.74,1.53,1.61,4.73,5.69,1.48,11.77,-0.35
000424.txt,Cyclist,0.52,0,1.94,0.00,176.70,120.40,374.00,1.83,0.58,1.98,-5.01,1.88,6.26,1.29
000424.txt,Car,0.00,1,-0.66,714.47,179.80,886.14,249.89,1.40,1.56,3.48,4.21,1.57,16.13,-0.41
000424.txt,Misc,0.00,2,2.47,754.33,181.70,922.05,259.26,1.34,1.60,2.68,4.35,1.53,13.99,2.77
000424.txt,Misc,0.00,2,2.32,906.79,150.43,983.08,207.99,2.02,1.31,2.25,12.17,1.23,26.29,2.75
000424.txt,Car,0.00,0,-1.78,443.39,191.54,525.24,239.61,1.27,1.66,4.06,-4.02,1.89,22.33,-1.96
000424.txt,Car,0.00,0,-1.58,346.03,191.56,399.53,239.41,1.48,1.67,4.50,-8.58,2.19,25.92,-1.90
000424.txt,Truck,0.00,1,-1.59,330.55,150.89,398.16,233.99,3.25,2.52,7.64,-11.06,2.43,32.22,-1.92
000425.txt,Car,0.88,0,-2.35,0.00,176.73,66.12,327.35,1.69,1.77,3.51,-8.65,1.75,8.18,3.13
000425.txt,Car,0.37,3,-2.53,0.00,187.07,218.35,304.23,1.61,1.66,3.86,-8.41,1.86,10.99,3.11
000425.txt,Car,0.00,1,3.07,105.62,180.32,321.84,265.59,1.59,1.71,3.90,-8.50,1.78,15.55,2.57
000425.txt,Car,0.00,2,2.96,165.23,179.69,347.58,257.32,1.73,1.69,3.88,-8.89,1.92,18.16,2.51
000425.txt,Car,0.00,2,3.03,295.74,180.98,380.71,228.13,1.43,1.57,2.43,-8.90,1.71,23.50,2.67
000425.txt,Car,0.00,2,3.08,324.45,179.79,436.66,223.80,1.48,1.74,3.77,-8.40,1.75,26.29,2.78
000425.txt,Car,0.00,0,1.78,449.49,179.36,491.05,210.20,1.55,1.54,3.06,-7.38,1.90,38.16,1.59
000426.txt,Truck,0.00,0,1.57,785.72,79.24,1008.52,335.06,2.66,2.23,6.19,4.13,1.72,10.78,1.93
000426.txt,Car,0.00,0,-1.72,561.98,171.70,598.29,199.34,1.53,1.59,3.64,-1.82,1.50,42.27,-1.76
000426.txt,Car,0.00,1,1.32,163.01,175.67,252.50,233.64,1.46,1.42,3.12,-11.18,1.56,19.90,0.81
000426.txt,Car,0.00,1,1.61,485.07,168.49,508.46,190.68,1.63,1.60,3.73,-8.67,1.33,55.32,1.46
000427.txt,Car,0.00,0,-1.56,600.98,176.25,681.74,249.58,1.60,1.76,3.84,0.81,1.40,17.72,-1.51
000427.txt,Car,0.90,1,-0.79,0.00,190.99,78.19,316.30,1.50,1.64,3.93,-8.22,1.60,8.00,-1.57
000427.txt,Car,0.00,0,-1.17,134.68,189.01,400.73,326.51,1.43,1.64,4.33,-4.38,1.52,10.01,-1.57
000427.txt,Misc,0.00,1,-1.38,346.57,88.62,523.90,249.51,3.48,2.57,11.68,-4.46,1.35,21.50,-1.58
000427.txt,Misc,0.00,1,-1.52,520.57,142.31,562.39,197.56,3.91,2.68,12.60,-5.11,0.82,57.43,-1.61
000427.txt,Car,0.00,1,-1.00,55.73,186.55,215.48,246.54,1.37,1.59,3.99,-12.30,1.43,19.00,-1.57
000427.txt,Van,0.00,2,-1.14,219.94,163.87,322.40,220.63,1.88,1.83,3.95,-12.07,1.16,26.00,-1.57
000427.txt,Car,0.00,0,-1.47,658.49,183.52,692.09,209.23,1.39,1.56,3.45,3.89,1.31,41.29,-1.37
000427.txt,Car,0.00,1,-1.27,717.36,182.56,748.23,199.28,1.41,1.66,3.76,11.14,1.20,63.89,-1.10
000428.txt,Car,0.00,0,-1.64,543.68,162.61,586.17,206.25,1.91,1.65,4.40,-1.96,1.12,33.44,-1.70
000428.txt,Pedestrian,0.00,1,1.98,423.98,164.07,446.98,244.74,1.81,0.58,0.84,-3.68,1.44,16.31,1.77
000428.txt,Pedestrian,0.00,0,1.92,406.41,166.16,441.08,246.66,1.77,0.64,0.88,-4.05,1.46,16.01,1.68
000428.txt,Pedestrian,0.00,1,1.79,398.92,170.36,414.92,213.54,1.66,0.68,0.84,-7.87,1.27,27.74,1.52
000429.txt,Car,0.00,0,1.99,128.30,193.63,378.71,329.79,1.47,1.66,3.76,-4.72,1.80,10.11,1.57
000429.txt,Car,0.75,1,-2.16,915.45,193.81,1241.00,374.00,1.47,1.60,3.70,3.72,1.67,5.16,-1.56
000429.txt,Car,0.00,1,1.87,325.77,186.96,457.33,264.19,1.43,1.68,3.76,-4.63,1.76,15.71,1.58
000429.txt,Car,0.00,1,-1.88,782.20,182.73,979.38,304.49,1.49,1.64,3.52,3.75,1.65,10.75,-1.56
000429.txt,Car,0.00,2,1.84,400.88,184.88,498.38,239.16,1.38,1.68,4.34,-4.59,1.76,21.12,1.62
000429.txt,Car,0.00,2,-1.79,724.05,177.24,844.27,255.98,1.50,1.64,4.14,3.64,1.61,15.96,-1.57
000429.txt,Car,0.00,0,1.71,510.96,178.89,551.25,208.88,1.45,1.60,3.20,-4.03,1.77,36.95,1.60
000429.txt,Car,0.00,2,-1.72,706.21,176.48,783.27,233.61,1.51,1.66,3.50,3.79,1.63,20.99,-1.54
000429.txt,Car,0.00,2,-1.68,697.35,175.20,753.53,219.69,1.51,1.61,3.51,4.13,1.62,26.48,-1.53
000429.txt,Car,0.00,2,-1.69,685.22,176.43,733.92,212.58,1.49,1.68,3.80,4.32,1.67,31.99,-1.55
000430.txt,Car,0.13,3,1.73,0.00,203.45,168.53,334.39,1.44,1.58,3.72,-7.63,1.95,10.53,1.12
000430.txt,Car,0.00,1,1.61,228.68,205.26,267.67,238.66,1.39,1.52,3.56,-17.48,3.03,34.90,1.15
000430.txt,Car,0.00,1,1.71,135.32,203.34,238.63,279.26,1.46,1.59,3.35,-9.81,2.23,16.88,1.19
000430.txt,Misc,0.00,3,-1.60,1077.09,141.95,1147.55,170.65,1.04,2.23,2.66,20.20,-0.11,29.18,-1.00
000430.txt,Van,0.00,3,-1.63,1072.71,113.63,1129.35,168.09,2.37,1.92,4.43,23.53,-0.27,34.74,-1.04
000431.txt,Car,0.00,0,1.90,252.46,192.48,460.47,303.07,1.37,1.79,4.16,-3.82,1.73,11.56,1.59
000431.txt,Car,0.00,2,0.30,358.54,180.26,478.34,219.94,1.56,1.71,4.50,-7.95,1.89,30.03,0.05
000432.txt,Car,0.00,0,-1.58,586.96,172.97,661.42,243.34,1.56,1.65,3.69,0.30,1.59,17.99,-1.56
000432.txt,Car,0.57,0,-1.44,1037.72,151.37,1241.00,374.00,1.61,1.67,3.65,4.90,1.48,5.78,-0.77
000432.txt,Van,0.00,0,-1.14,751.83,141.27,969.70,272.06,1.88,1.82,4.64,4.52,1.44,12.67,-0.80
000432.txt,Car,0.00,0,-1.02,699.25,168.37,831.18,228.19,1.49,1.63,4.16,4.35,1.39,20.01,-0.81
000432.txt,Car,0.00,2,-0.86,666.73,168.57,741.30,199.84,1.54,1.72,3.88,4.90,1.34,37.56,-0.73
000432.txt,Car,0.00,2,-0.87,655.05,170.15,705.78,193.66,1.52,1.49,3.46,4.73,1.36,48.48,-0.77
000432.txt,Car,0.00,1,2.10,93.73,175.50,264.55,250.00,1.67,1.68,4.49,-10.87,1.76,18.56,1.58
000432.txt,Van,0.00,0,1.93,228.83,119.52,415.61,253.54,2.91,2.18,6.91,-7.26,1.79,19.23,1.58
000432.txt,Car,0.00,1,2.00,247.61,178.22,347.71,229.61,1.63,1.58,4.20,-10.78,1.83,25.14,1.59
000432.txt,Car,0.00,1,1.91,334.17,181.96,402.07,214.96,1.34,1.57,4.01,-10.63,1.76,31.87,1.59
000432.txt,Car,0.00,0,1.83,434.55,175.69,477.08,198.76,1.45,1.65,4.63,-10.28,1.67,48.28,1.62
000432.txt,Car,0.00,2,1.78,459.35,170.77,491.17,195.81,1.81,1.59,3.93,-10.19,1.69,54.70,1.59
000432.txt,Car,0.00,1,1.86,489.15,172.75,520.27,190.83,1.56,1.62,4.19,-9.47,1.58,65.10,1.72
000432.txt,Car,0.00,2,2.54,1061.63,180.61,1205.24,216.89,1.34,1.47,4.51,20.40,1.67,28.27,-3.13
000432.txt,Car,0.00,2,2.09,171.00,180.07,250.58,221.98,1.47,1.29,2.95,-14.86,1.74,26.92,1.59
000433.txt,Car,0.00,0,-1.08,209.70,179.90,272.34,205.09,1.42,1.68,3.93,-22.03,1.85,43.18,-1.55
000433.txt,Car,0.00,1,-1.01,116.33,159.93,194.09,202.71,2.48,1.81,4.73,-27.97,1.76,44.53,-1.57
000433.txt,Car,0.00,1,2.02,246.57,175.86,300.03,201.41,1.64,1.83,3.65,-22.62,1.86,48.55,1.59
000433.txt,Car,0.00,0,-1.56,572.96,172.70,621.85,221.42,1.62,1.63,4.50,-0.48,1.65,26.53,-1.58
000434.txt,Car,0.00,0,1.67,523.39,181.74,563.85,210.43,1.45,1.77,4.04,-3.58,1.95,39.17,1.58
000435.txt,Car,0.00,1,1.83,321.26,187.63,450.40,276.39,1.40,1.45,3.30,-4.07,1.70,13.42,1.54
000435.txt,Van,0.00,2,1.73,422.69,145.36,519.36,237.33,2.39,1.96,5.36,-4.01,1.70,21.55,1.55
000435.txt,Car,0.00,0,1.86,393.08,187.45,572.48,301.74,1.40,1.63,3.89,-1.78,1.65,11.13,1.70
000435.txt,Cyclist,0.00,0,-1.81,743.41,163.10,777.31,220.42,1.77,0.63,1.82,4.80,1.48,23.31,-1.61
000435.txt,Car,0.00,2,1.67,513.05,180.36,548.12,209.70,1.38,1.33,4.32,-3.99,1.77,36.46,1.56
000436.txt,Car,0.96,0,-1.00,0.00,189.20,358.69,374.00,1.47,1.60,4.41,-2.71,1.58,3.46,-1.63
000436.txt,Car,0.00,1,-1.22,202.44,187.74,489.44,360.05,1.46,1.68,4.10,-2.72,1.66,8.37,-1.53
000436.txt,Car,0.00,0,-1.72,658.94,178.33,734.47,232.89,1.49,1.64,4.17,2.50,1.67,22.01,-1.61
000436.txt,Car,0.25,0,-1.97,756.68,184.51,1183.50,374.00,1.41,1.56,3.97,2.46,1.53,6.18,-1.60
000436.txt,Car,0.00,2,-1.34,350.21,186.59,496.65,281.86,1.44,1.65,4.25,-3.32,1.73,13.48,-1.58
000436.txt,Pedestrian,0.00,2,-1.20,310.31,169.04,346.65,285.51,1.83,0.60,0.39,-4.57,1.78,11.58,-1.57
000436.txt,Pedestrian,0.00,2,-1.25,356.71,171.27,375.91,262.18,1.81,0.34,0.32,-5.00,1.79,14.59,-1.57
000436.txt,Car,0.00,0,-1.55,532.15,178.61,570.19,213.40,1.60,1.75,3.89,-2.88,1.90,35.51,-1.63
000436.txt,Car,0.00,2,-1.69,640.97,178.24,686.49,214.17,1.59,1.64,4.03,2.46,1.86,34.32,-1.62
000436.txt,Pedestrian,0.00,2,-1.26,358.58,173.80,381.52,267.13,1.78,0.40,0.43,-4.67,1.81,14.03,-1.57
000436.txt,Car,0.00,2,-1.59,629.66,175.32,656.15,202.35,1.83,1.75,4.52,2.29,2.03,51.45,-1.55
000437.txt,Car,0.00,0,-1.57,578.12,174.63,602.09,193.62,1.26,1.60,3.56,-1.41,1.40,50.19,-1.60
000437.txt,Car,0.00,0,-1.53,550.59,172.00,571.91,189.09,1.37,1.63,3.57,-4.08,1.33,60.48,-1.60
000438.txt,Car,0.00,0,1.87,413.56,185.17,490.55,231.98,1.48,1.61,3.61,-5.46,1.93,25.17,1.66
000438.txt,Misc,0.00,0,1.74,552.60,176.40,570.83,205.89,1.65,0.71,1.95,-2.78,1.86,41.37,1.67
000438.txt,Car,0.00,1,1.83,559.85,179.00,591.78,199.63,1.56,1.59,3.69,-2.67,2.05,56.78,1.79
000439.txt,Car,1.00,0,-2.45,1000.23,178.18,1223.00,369.00,1.52,1.64,4.41,3.61,1.53,2.79,-1.59
000439.txt,Car,0.00,0,1.94,409.81,179.85,461.20,207.65,1.49,1.58,3.84,-9.72,1.48,40.84,1.71
000439.txt,Car,0.00,0,-1.66,721.71,172.95,817.57,256.37,1.54,1.57,3.52,3.31,1.40,14.88,-1.45
000439.txt,Car,0.00,2,-1.73,695.16,175.52,776.14,235.10,1.50,1.63,3.57,3.53,1.38,19.82,-1.56
000439.txt,Car,0.00,2,-1.66,677.99,177.30,731.55,221.49,1.47,1.59,3.64,3.55,1.37,25.75,-1.52
000439.txt,Car,0.00,2,-1.65,666.40,177.18,714.19,214.23,1.49,1.74,4.09,3.66,1.36,30.98,-1.53
000439.txt,Car,0.00,2,-1.62,653.06,176.52,682.68,201.90,1.44,1.58,3.28,3.74,1.22,42.40,-1.53
000440.txt,Car,0.00,0,-1.58,589.46,173.13,616.08,199.44,1.65,1.67,3.64,-0.52,1.69,47.53,-1.59
000440.txt,Car,0.00,1,1.83,347.63,183.16,416.56,221.86,1.43,1.63,4.31,-9.26,1.87,29.52,1.53
000441.txt,Car,0.57,0,-2.49,0.00,189.50,173.94,320.78,1.61,1.66,3.86,-8.44,1.87,9.83,3.10
000441.txt,Car,0.00,1,3.10,56.81,179.93,297.36,273.18,1.59,1.71,3.90,-8.52,1.76,14.36,2.57
000441.txt,Car,0.00,2,2.99,132.95,179.90,329.00,263.42,1.73,1.69,3.88,-8.93,1.92,17.02,2.51
000441.txt,Car,0.00,2,3.05,277.32,182.85,366.69,232.75,1.43,1.57,2.43,-8.96,1.75,22.31,2.67
000441.txt,Car,0.00,2,3.10,308.32,180.48,426.66,226.72,1.48,1.74,3.77,-8.46,1.76,25.11,2.77
000441.txt,Car,0.00,0,1.79,442.05,180.08,485.37,211.98,1.55,1.54,3.06,-7.48,1.93,36.95,1.59
000441.txt,Car,0.00,2,1.71,456.52,180.87,497.08,207.88,1.47,1.72,4.33,-7.70,1.94,41.88,1.53
000442.txt,Car,0.08,0,-3.13,0.00,159.03,494.32,360.76,1.79,1.69,4.72,-3.88,1.67,8.06,2.72
000442.txt,Car,0.43,0,-1.80,1075.07,174.07,1241.00,335.66,1.57,1.65,3.35,6.74,1.59,8.54,-1.15
000442.txt,Car,0.00,0,1.92,632.66,179.46,760.83,250.58,1.43,1.70,3.95,2.10,1.60,16.80,2.04
000442.txt,Pedestrian,0.00,2,1.42,1035.01,158.14,1064.53,213.88,1.96,0.72,1.09,15.78,1.45,25.96,1.96
000442.txt,Car,0.00,1,-1.66,1006.86,174.37,1093.85,237.63,1.51,1.60,3.24,11.44,1.56,18.98,-1.13
000442.txt,Car,0.00,0,1.79,773.24,171.55,840.29,215.18,1.54,1.68,3.79,7.55,1.52,27.60,2.05
000442.txt,Car,0.00,2,1.76,807.41,169.93,857.61,205.23,1.49,1.52,3.35,9.98,1.39,32.34,2.06
000443.txt,Car,0.00,0,1.82,292.15,189.96,484.12,322.95,1.38,1.53,3.58,-2.77,1.64,9.62,1.55
000443.txt,Car,0.00,0,-1.74,689.39,178.57,803.99,260.29,1.49,1.65,4.06,2.71,1.63,15.35,-1.57
000443.txt,Car,0.00,2,-1.38,401.30,182.70,514.28,264.31,1.48,1.58,3.98,-3.12,1.70,15.29,-1.58
000443.txt,Car,0.00,2,-1.75,673.48,179.23,753.32,235.62,1.44,1.56,3.76,2.81,1.64,20.57,-1.62
000443.txt,Car,0.00,0,-1.49,511.78,178.47,559.90,219.89,1.48,1.54,4.05,-2.86,1.72,28.16,-1.59
000443.txt,Van,0.00,2,-1.69,651.20,165.07,701.06,213.87,1.90,1.61,3.72,2.68,1.62,30.23,-1.60
000443.txt,Car,0.00,2,1.62,538.51,173.44,574.49,203.22,1.48,1.67,4.30,-2.82,1.54,38.33,1.55
000443.txt,Car,0.00,1,-1.62,634.32,170.98,660.39,193.70,1.46,1.54,3.62,2.46,1.36,48.65,-1.57
000444.txt,Car,0.00,0,1.59,479.11,183.10,535.42,233.56,1.41,1.59,4.47,-3.25,1.75,22.93,1.45
000445.txt,Car,0.00,0,-1.61,589.09,173.69,649.29,222.70,1.36,1.69,3.38,0.17,1.42,22.06,-1.60
000445.txt,Car,0.78,3,-1.78,0.00,185.32,125.39,374.00,1.45,1.61,3.96,-5.72,1.57,5.81,-2.53
000445.txt,Car,0.00,1,-1.93,42.54,190.42,309.53,334.07,1.36,1.57,3.73,-5.43,1.59,8.76,-2.47
000445.txt,Car,0.00,0,1.10,277.41,173.84,415.74,245.98,1.48,1.57,3.48,-6.16,1.53,16.58,0.75
000445.txt,Car,0.00,0,-1.38,423.22,186.10,547.54,261.21,1.25,1.74,3.66,-2.36,1.54,14.27,-1.55
000445.txt,Car,0.00,2,-1.48,482.21,178.10,553.59,237.84,1.46,1.59,3.65,-2.46,1.61,19.64,-1.61
000445.txt,Car,0.00,2,0.92,406.03,178.47,495.72,218.40,1.37,1.52,3.30,-5.92,1.60,26.52,0.71
000445.txt,Van,1.00,3,-2.45,891.52,0.00,1241.00,374.00,2.42,2.03,5.49,3.02,1.50,2.32,-1.60
000445.txt,Pedestrian,0.00,1,-1.95,880.12,177.46,951.12,339.13,1.54,0.77,0.63,2.95,1.59,7.20,-1.57
000445.txt,Car,0.00,1,-1.83,736.14,178.40,950.04,311.52,1.46,1.72,3.95,2.88,1.55,9.97,-1.55
000445.txt,Car,0.00,2,-1.76,696.96,181.57,821.53,257.73,1.32,1.70,4.04,2.84,1.51,14.77,-1.57
000445.txt,Car,0.00,2,-1.76,680.79,168.11,755.60,227.63,1.56,1.48,3.36,2.99,1.46,20.77,-1.62
000445.txt,Car,0.00,1,-1.67,642.92,172.48,678.59,199.68,1.38,1.55,3.60,2.66,1.39,38.81,-1.60
000445.txt,Truck,0.00,3,-1.64,634.03,137.67,680.15,192.32,3.41,2.57,7.87,3.08,1.25,49.28,-1.57
000445.txt,Van,0.73,3,2.28,0.00,135.00,145.67,292.94,2.10,1.96,4.63,-9.13,1.61,10.27,1.57
000445.txt,Car,0.00,2,-1.56,591.88,171.81,629.99,206.58,1.52,1.67,3.61,0.03,1.50,33.62,-1.56
000445.txt,Car,0.00,2,2.08,191.08,174.86,278.16,211.39,1.36,1.54,3.57,-15.00,1.46,28.95,1.61
000446.txt,Cyclist,0.00,0,1.86,469.31,176.93,490.96,207.59,1.78,0.77,1.78,-7.75,2.03,42.99,1.69
000446.txt,Car,0.00,0,1.89,279.80,187.20,457.86,290.93,1.42,1.75,3.45,-3.83,1.68,11.93,1.58
000447.txt,Car,0.00,0,-0.93,0.76,180.27,119.11,219.40,1.42,1.68,3.93,-21.61,1.72,28.50,-1.57
000447.txt,Car,0.00,1,2.14,94.22,173.66,184.67,211.17,1.64,1.83,3.65,-21.88,1.70,33.66,1.57
000447.txt,Car,0.00,0,1.91,349.64,172.00,380.39,189.88,1.55,1.37,3.97,-22.07,1.50,65.07,1.59
000447.txt,Car,0.00,1,-1.25,372.27,169.46,401.64,186.73,1.69,1.74,3.76,-22.63,1.38,73.28,-1.55
000447.txt,Car,0.00,2,2.10,140.65,167.03,204.56,198.29,1.92,1.84,3.84,-28.23,1.59,46.67,1.56
000447.txt,Car,0.00,0,-1.57,576.87,170.17,629.65,222.75,1.62,1.63,4.50,-0.26,1.57,24.74,-1.58
000448.txt,Car,0.00,1,2.58,921.87,144.95,1064.04,190.67,1.52,1.76,4.10,13.67,0.32,25.08,3.08
000448.txt,Car,0.00,0,-1.49,517.29,174.30,555.46,203.27,1.50,1.78,3.69,-3.74,1.18,39.01,-1.58
000448.txt,Cyclist,0.00,0,-0.06,644.07,168.98,673.87,197.46,1.74,0.60,1.79,3.36,1.04,44.04,0.01
000448.txt,Cyclist,0.00,0,-0.08,587.27,166.78,615.71,195.41,1.86,0.63,1.82,-0.22,0.97,46.85,-0.08
000448.txt,Cyclist,0.00,0,-1.25,382.52,177.75,407.19,212.80,1.70,0.64,1.74,-10.50,1.57,35.37,-1.53
000448.txt,Pedestrian,0.00,1,-2.94,562.21,170.42,573.88,199.21,1.80,0.68,1.44,-2.03,1.17,44.91,-2.99
000448.txt,Pedestrian,0.00,1,0.32,448.31,175.33,463.64,206.86,1.92,0.57,1.32,-8.91,1.61,43.57,0.12
000449.txt,Car,0.45,0,-0.88,0.00,173.60,77.55,224.48,1.69,1.74,3.76,-21.18,1.74,25.59,-1.57
000449.txt,Car,0.00,0,-1.00,96.61,177.12,177.99,213.35,1.55,1.39,3.55,-21.54,1.76,32.97,-1.57
000449.txt,Car,0.00,1,-0.72,129.90,166.62,199.56,196.77,1.72,1.76,3.14,-26.49,1.38,42.97,-1.27
000449.txt,Car,0.00,0,-1.57,571.97,171.23,632.06,231.13,1.62,1.63,4.50,-0.29,1.61,22.00,-1.59
000449.txt,Car,0.00,2,2.02,230.85,167.83,270.89,190.96,1.70,1.64,2.85,-27.28,1.35,54.85,1.56
000449.txt,Cyclist,0.00,0,-1.79,762.90,174.58,774.39,201.79,1.64,0.34,1.58,9.75,1.76,44.48,-1.57
000450.txt,Van,0.00,3,-1.65,611.60,143.34,692.92,228.35,2.48,2.20,5.33,1.22,1.65,23.92,-1.60
000450.txt,Car,0.00,1,-0.89,771.59,187.35,937.54,251.94,1.37,1.56,4.19,6.03,1.76,17.76,-0.56
000450.txt,Misc,0.00,3,-1.54,511.27,162.82,551.12,181.50,1.04,2.23,2.66,-4.62,0.50,42.39,-1.64
000450.txt,Van,0.00,3,-1.55,516.39,141.16,546.81,178.27,2.37,1.92,4.43,-5.28,0.35,48.86,-1.65
000451.txt,Van,0.00,3,1.77,396.79,164.07,466.42,230.50,2.72,1.90,5.78,-7.95,2.39,32.62,1.53
000451.txt,Car,0.00,0,-1.54,577.40,188.26,594.45,201.66,1.26,1.60,3.56,-2.41,2.83,72.46,-1.57
000452.txt,Car,0.00,0,-1.58,592.55,176.16,618.77,202.08,1.65,1.67,3.64,-0.33,1.89,48.24,-1.59
000452.txt,Van,0.92,1,2.33,0.00,171.47,39.64,292.86,2.14,1.94,4.10,-11.74,2.11,11.55,1.54
000452.txt,Van,0.00,1,1.80,377.39,166.24,448.63,222.00,2.33,1.86,5.86,-8.99,2.09,33.37,1.54
000453.txt,Car,0.96,0,-0.86,0.00,201.41,303.97,369.00,1.50,1.78,3.69,-3.16,1.68,3.35,-1.56
000453.txt,Cyclist,0.00,1,-1.60,991.71,147.34,1029.65,217.33,1.72,0.78,1.71,10.48,0.90,18.35,-1.08
000453.txt,Car,0.00,1,-0.42,902.39,157.20,1063.73,205.46,1.51,1.75,4.45,12.58,0.78,23.77,0.06
000453.txt,Car,0.00,0,1.52,437.83,172.24,471.58,199.60,1.44,1.64,3.68,-8.45,1.00,39.60,1.31
000453.txt,Misc,0.00,0,1.75,380.98,169.30,402.17,200.67,1.87,0.86,2.12,-13.08,1.20,43.41,1.46
000453.txt,Car,0.00,1,1.90,247.46,175.43,324.61,214.58,1.63,1.78,4.54,-14.37,1.42,32.11,1.49
000454.txt,Truck,0.00,0,-1.57,590.99,162.45,618.48,192.23,2.85,2.63,12.34,-0.57,1.93,75.99,-1.58
